,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
10069,FDICAaux,P57,2419,0.9373637506732804,5.618831470777559,0.9246291975493351,0.0135,-0.0200000000000001
10070,FDICAaux,P57,2419,1.2866170453147914,7.201381831081907,1.2828789173277049,0.066,0.2674999999999998
10071,FDICAaux,P57,2419,0.0523754196720501,16.486977907046697,0.0559096068962411,-0.1984999999999999,-0.206
10072,FDICAaux,P57,2419,-1.832954587026938,-13.61278192331185,-1.803916272552283,-0.2140000000000002,-0.3854999999999998
10073,FDICAaux,P57,2419,1.0963710243235354,5.442818132740907,1.0964995766078895,-0.2369999999999998,-0.2459999999999998
10074,FDICAaux,P57,2419,-1.3266067978857097,-6.8752765991911975,-1.3247739122877458,-0.0675000000000001,-0.13
10075,FDICAaux,P57,2419,0.8510199193547382,16.407911366879183,0.8492023143004266,0.0709999999999999,0.1755000000000002
10076,FDICAaux,P57,2419,0.3456579877410469,2.674465644620925,0.3566969023451878,0.0250000000000001,0.0819999999999999
10077,FDICAaux,P57,2419,1.5417291095751795,5.309215123370759,1.5426585499001588,0.1024999999999999,0.096
10078,FDICAaux,P57,2419,0.5204600522182451,2.553315137776739,0.520578125965297,0.124,0.1340000000000002
10079,FDICAaux,P57,2419,1.5383626674360331,13.020648360295327,1.531299513402963,0.1595000000000001,0.175
10208,IVAng,P57,2419,-0.0265762492077615,3.296982282083974,-0.0400498759980179,-0.038,-0.1005000000000001
10209,IVAng,P57,2419,1.285224373803966,1.6559505244957862,1.2864984633184866,0.1924999999999999,0.2285
10210,IVAng,P57,2419,0.859391112617645,-14.488982104485746,0.8618444639763908,0.1079999999999999,0.147
10211,IVAng,P57,2419,-0.7439211558198461,14.843360909328888,-0.7584238747446318,0.0160000000000001,0.0285
10212,IVAng,P57,2419,0.3376149245403537,2.0686422080144986,0.3343222002655238,0.1150000000000001,0.1444999999999998
10213,IVAng,P57,2419,0.1894316033933242,12.251081560829856,0.1821477995769821,0.3509999999999998,0.3519999999999997
10214,IVAng,P57,2419,0.6693581078182059,1.0108229739045829,0.6698732430241457,0.1285,0.1410000000000001
10215,IVAng,P57,2419,0.2251277699222489,10.532958799767812,0.2189288979061875,0.1070000000000001,0.1174999999999999
10216,IVAng,P57,2419,0.7728679131901168,1.3828804510647128,0.7739812081560269,0.1704999999999999,0.0595
10217,IVAng,P57,2419,0.4784639308712314,-14.507592356875048,0.4831185213601354,0.1365,0.1414999999999999
10218,IVAng,P57,2419,0.8591989505266222,11.464234979966577,0.8586227247561158,0.18,0.0924999999999999
10219,IVAng,P57,2419,0.149050822524409,20.46434025092548,0.1344586038964242,0.1195000000000001,0.0374999999999999
10220,IVAng,P57,2419,0.3872067570948037,10.083491420443757,0.3704223299975785,-0.021,0.0179999999999999
10221,IVAng,P57,2419,1.1960558914227797,-6.479555870574444,1.199397883933611,0.1849999999999999,0.1915
