,parametrizacao,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
152,9,FDICAnat,media4,seminario,-7.017571267170038,18.74569332248876,-7.059489019456791,-0.54753125,-0.6000624999999998
153,10,FDICAnat,media4,seminario,-0.8923815047924444,-1.1404589093091804,-0.9194067536899361,-0.09112499999999998,-0.10584375
154,11,fastFDICA,media4,seminario,-2.3139424885954893,3.5831962899582126,-2.3517595822498616,-0.05087500000000001,-0.048874999999999995
155,12,fastFDICA,media4,seminario,-2.193086672546231,3.772513198951771,-2.2302087100014214,-0.28915625,-0.05934375
156,13,fastFDICA,media4,seminario,-2.0363294542968817,3.1520550908764964,-2.0746373302438315,-0.07684375,-0.07012500000000002
157,14,fastFDICA,media4,seminario,-2.1080243353108985,3.5329955685878978,-2.145053944542863,-0.09759375,-0.12268749999999998
158,15,fastFDICA,media4,seminario,-1.956147424611929,5.6138970412658376,-1.9935434199615591,-0.05309375000000004,-0.04799999999999997
159,16,fastFDICA,media4,seminario,-7.094005781136856,19.33196542378173,-7.135942635611771,-0.61040625,-0.6473125
160,17,fastFDICA,media4,seminario,-1.9344897688310918,7.11051670678558,-1.9731790532703923,-0.019687500000000045,-0.0034062499999999926
161,18,FDICAaux,media4,seminario,0.5617038910673604,6.824693842713593,0.5292613715156266,0.0033437499999999856,-0.0034999999999999754
162,19,FDICAaux,media4,seminario,0.7715279894340634,5.1173592506558085,0.7375149498195447,0.024624999999999994,0.021187500000000012
163,20,FDICAaux,media4,seminario,0.7895843902394907,5.140342996786957,0.757803087615295,0.02437500000000002,0.022687500000000006
164,21,FDICAaux,media4,seminario,0.3659591674576898,3.5812460505717527,0.3366456703866658,-0.12662500000000004,-0.14203124999999994
165,22,FDICAaux,media4,seminario,-6.426042942899156,20.390339594424063,-6.467944096067325,-0.5854062499999999,-0.6210937499999999
166,23,FDICAaux,media4,seminario,0.0799014436804522,0.5698169983820542,0.04911044309628029,0.07603124999999997,0.07568749999999998
167,24,IVAng,media4,seminario,0.8614854960757099,6.4287847868125185,0.8267483764996743,0.16796874999999992,0.18521875
168,25,IVAng,media4,seminario,-0.1729539028378578,-1.2067943213422596,-0.1962177742926338,-0.08378125000000003,-0.0825
169,26,IVAng,media4,seminario,0.7866729119880145,7.180611397409032,0.7520110710281653,0.18259374999999997,0.19825000000000004
170,27,IVAng,media4,seminario,1.2692164657496203,7.25055512270951,1.2363566548321607,0.38246875,0.41209375000000015
171,28,IVAng,media4,seminario,0.6058355776174479,5.432658155414501,0.5731926856306075,0.12256249999999994,0.14121875000000003
172,29,fastIVA,media4,seminario,0.646351287293603,5.242822934757299,0.6168622915247339,0.16584375,0.18856250000000002
173,30,fastIVA,media4,seminario,0.467422867676742,7.031485181878951,0.433075909173414,0.17412500000000003,0.18075000000000002
174,31,fastIVA,media4,seminario,1.0123304695479964,5.661125467649422,0.9792160394362553,0.26287499999999997,0.29468749999999994
175,32,fastIVA,media4,seminario,0.5082391569238472,6.458147881849431,0.47733986873472456,0.11775000000000002,0.1298125
176,33,IVAaux,media4,seminario,0.6609061084910269,4.4223585674527595,0.6278977226528744,0.13821874999999995,0.15621875000000002
177,34,IVAaux,media4,seminario,0.4633685597790693,7.920888646355203,0.4299253374332235,0.09493749999999995,0.10568749999999996
178,35,IVAaux,media4,seminario,1.0272241450526174,6.470449852627908,0.9980635455454332,0.33587500000000003,0.3654375000000001
179,36,IVAaux,media4,seminario,0.47219418453922324,3.8896587650319026,0.43988562391639635,0.11803125,0.11612499999999994
180,1,ICA_kurt,media57,seminario,-0.0972077750039407,-7.174734818088567,-0.024912582733617593,-0.06759374999999998,-0.06671875000000002
181,2,ICA_negen,media57,seminario,0.007390846682849089,-4.604692100127332,0.04720105222711552,-0.06621874999999998,-0.07809374999999998
182,3,ICA_ML,media57,seminario,0.05411531968017358,-5.511212898192427,0.10652483818993434,-0.09381250000000001,-0.10571874999999997
183,4,FDICAnat,media57,seminario,0.320788836745018,0.8835706874992139,0.3150999814770349,0.042687500000000024,0.023843749999999997
184,5,FDICAnat,media57,seminario,0.40015864244722926,4.9464800433438425,0.3867456605192213,0.0013124999999999873,-0.010812499999999968
185,6,FDICAnat,media57,seminario,1.0573387321736512,5.048888178568675,1.0440051067086098,-0.06312499999999995,-0.09084375000000001
186,7,FDICAnat,media57,seminario,1.0303398825981216,4.130133024249225,1.0142034917837708,-0.025124999999999953,-0.031687500000000084
187,8,FDICAnat,media57,seminario,0.2504770538174491,1.9708957721291647,0.241583764595228,-0.13690624999999998,-0.15928125000000004
188,9,FDICAnat,media57,seminario,-6.384829971839887,14.581641966238227,-6.40854699034398,-0.25128125,-0.29384374999999996
189,10,FDICAnat,media57,seminario,-0.7800747752836691,-0.8348105421984241,-0.7948460447435256,0.010906250000000055,0.0008749999999999938
190,11,fastFDICA,media57,seminario,-1.6298746384527671,3.050005991295708,-1.6455882600452427,-0.11384375,-0.135
191,12,fastFDICA,media57,seminario,-1.6450670567593972,1.4210098026624514,-1.6600682376272387,-0.16924999999999996,-0.17084375000000002
192,13,fastFDICA,media57,seminario,-1.6924202441813854,2.2437231543077116,-1.707252901577191,-0.15206249999999993,-0.17559374999999994
193,14,fastFDICA,media57,seminario,-1.671037204230311,3.217975081248093,-1.6878583591826193,-0.16865625,-0.17356249999999998
194,15,fastFDICA,media57,seminario,-1.8560677119623954,5.580919305437604,-1.873562444452835,-0.10865624999999994,-0.12399999999999996
195,16,fastFDICA,media57,seminario,-6.691745187212379,16.646918525022837,-6.715436231016387,-0.6122187499999999,-0.68915625
196,17,fastFDICA,media57,seminario,-2.067519123894387,2.0309712533106965,-2.0845694432762705,-0.17593750000000002,-0.19615624999999995
197,18,FDICAaux,media57,seminario,0.40504316809806545,1.37987530033242,0.4011312993095405,-0.015906249999999976,-0.03940625000000001
198,19,FDICAaux,media57,seminario,1.1843179878771812,5.7365157922226535,1.170697922051623,-0.015281249999999982,-0.040687500000000015
199,20,FDICAaux,media57,seminario,1.198724390782861,6.510289141245158,1.184319073341943,-0.02059374999999998,-0.031562499999999986
200,21,FDICAaux,media57,seminario,0.4391567335686248,3.782285314066211,0.4296436305533323,-0.01915624999999998,-0.0398125
201,22,FDICAaux,media57,seminario,-5.654015339042242,16.7115607739731,-5.677795910636391,-0.224125,-0.24359375
202,23,FDICAaux,media57,seminario,0.011713067118792928,2.5241648114354827,-0.004310496219537344,0.12984375000000004,0.12687500000000002
203,24,IVAng,media57,seminario,0.7760176262478513,2.659632519334125,0.7603539389842904,0.35484375000000007,0.36534374999999997
204,25,IVAng,media57,seminario,0.33574056287406623,-1.3591825635214043,0.34296705371063213,0.055718749999999935,0.04321874999999997
205,26,IVAng,media57,seminario,0.2952606405995317,6.203061140729345,0.2757900468047807,0.24184375000000002,0.26240625
206,27,IVAng,media57,seminario,1.3721326313982636,9.178088171437736,1.3494535526193334,0.5171562499999999,0.555375
207,28,IVAng,media57,seminario,0.6559902395491365,3.3060030315929865,0.6392329057570795,0.3155625,0.33046875000000003
208,29,fastIVA,media57,seminario,0.8722855410357508,4.760795075247733,0.8555425654219737,0.3640625,0.38318750000000007
209,30,fastIVA,media57,seminario,0.3444944466671407,7.102918578963211,0.32770402971399093,0.22334374999999995,0.23359375
210,31,fastIVA,media57,seminario,1.3776929008083783,8.84713575106878,1.3550073349857747,0.49081250000000004,0.5336249999999999
211,32,fastIVA,media57,seminario,0.8609638679070202,4.956005405129071,0.8444622220596437,0.3557812499999999,0.3643125000000001
212,33,IVAaux,media57,seminario,0.729098878607573,2.4792128571979952,0.713670094568945,0.3416875,0.35428125
213,34,IVAaux,media57,seminario,0.18845960805045564,6.663548637704177,0.17244344787106022,0.2008125,0.20378125000000002
214,35,IVAaux,media57,seminario,1.3675275969671044,9.46842028713958,1.3447253190280894,0.5182187500000001,0.5565
215,36,IVAaux,media57,seminario,0.6337846766882353,3.5432789906112236,0.6171780624682612,0.30709374999999994,0.3196875
216,1,ICA_kurt,perto90,seminario,-1.5806615334183534,3.1211537844684267,-1.7489087773935734,-0.15428124999999998,-0.16337499999999996
217,2,ICA_negen,perto90,seminario,-1.501485501848209,3.713986228021362,-1.670867328610787,-0.16521875000000003,-0.17278124999999997
